,id,username,tweet_text,retweets,location,created_at,sentiment,subjectivity,created_at_est,created_date
6,1345154826171260928,realDonaldTrump,"Republicans should have gotten rid of Section 230 in the Defense Bill, and you wouldn’t have had this problem. Never learn!!! ",13490,"Washington, DC",2021-01-01 23:47:56,0.0,0.0,2021-01-01 18:47:56-05:00,2021-01-01
7,1345152408591204352,realDonaldTrump,January 6th. See you in D.C. ,18319,"Washington, DC",2021-01-01 23:38:20,0.0,0.0,2021-01-01 18:38:20-05:00,2021-01-01
0,1345336370085171200,realDonaldTrump,"TRANSPARENCY in medical pricing will be one of the biggest and most important things done for the American citizen. It was just put into service, January 1, against long odds and bitter opposition. Final lawsuits won last week. Enjoy all the extra money you will have!",6838,"Washington, DC",2021-01-02 11:49:20,0.11499999999999999,0.4066666666666666,2021-01-02 06:49:20-05:00,2021-01-02
1,1345333742987055104,realDonaldTrump,"For historical purposes remember, I was able to get rid of the INDIVIDUAL MANDATE, the most unpopular and expensive part of ObamaCare. You are no longer forced to pay a fortune for the “privilege” of NOT getting bad healthcare. This ended ObamaCare as we knew it. Thank you!",8491,"Washington, DC",2021-01-02 11:38:54,-0.0964285714285714,0.4416666666666666,2021-01-02 06:38:54-05:00,2021-01-02
0,1345372487337598977,realDonaldTrump,"Will be in Georgia on Monday night, 9:00 P.M. to RALLY for two GREAT people, @sendavidperdue &amp; @KLoeffler. GET READY TO VOTE ON TUESDAY!!!",3209,"Washington, DC",2021-01-02 14:12:51,0.5953125,0.625,2021-01-02 09:12:51-05:00,2021-01-02
0,1345374846742646784,realDonaldTrump,MAKE AMERICA GREAT AGAIN!,24798,"Washington, DC",2021-01-02 14:22:13,1.0,0.75,2021-01-02 09:22:13-05:00,2021-01-02
0,1345404684723507200,realDonaldTrump,"....Just a small portion of these votes give US a big and conclusive win in Georgia. Have they illegally destroyed ballots in Fulton County? After many weeks, we don’t yet even have a judge to hear this large scale voter fraud case. The only judge seems to be Stacey’s sister!",4737,"Washington, DC",2021-01-02 16:20:47,0.10918367346938776,0.47551020408163264,2021-01-02 11:20:47-05:00,2021-01-02
1,1345404682655707136,realDonaldTrump,"Why haven’t they done signature verification in Fulton County, Georgia. Why haven’t they deducted all of the dead people who “voted”, illegals who voted, non Georgia residents who voted, and tens of thousands of others who voted illegally, from the final vote tally?",7573,"Washington, DC",2021-01-02 16:20:47,-0.2333333333333333,0.6333333333333333,2021-01-02 11:20:47-05:00,2021-01-02
0,1345509446936571905,realDonaldTrump,So true. Thanks Josh! ,5146,"Washington, DC",2021-01-02 23:17:05,0.3,0.42500000000000004,2021-01-02 18:17:05-05:00,2021-01-02
1,1345508977031974918,realDonaldTrump,An attempt to steal a landslide win. Can’t let it happen! ,6681,"Washington, DC",2021-01-02 23:15:13,1.0,0.4,2021-01-02 18:15:13-05:00,2021-01-02
2,1345503150745247746,realDonaldTrump,"...And after they see the facts, plenty more to come...Our Country will love them for it! #StopTheSteal ",11744,"Washington, DC",2021-01-02 22:52:04,0.5625,0.55,2021-01-02 17:52:04-05:00,2021-01-02
3,1345501585628155910,realDonaldTrump,"Wow, I guess it’s not good to go against a President who everyone in Georgia knows got you into office! ",8457,"Washington, DC",2021-01-02 22:45:50,-0.16875,0.8,2021-01-02 17:45:50-05:00,2021-01-02
4,1345500654694002688,realDonaldTrump,".@senatemajldr Mitch M, and all! ",6305,"Washington, DC",2021-01-02 22:42:08,0.0,0.0,2021-01-02 17:42:08-05:00,2021-01-02
5,1345498987617509378,realDonaldTrump,Civil War: Tucker Carlson Hits His Own Network in Epic Post-Election Monologue ,9880,"Washington, DC",2021-01-02 22:35:31,0.35,0.7,2021-01-02 17:35:31-05:00,2021-01-02
0,1345617145116450817,realDonaldTrump,GOP Senators Join Hawley in Objecting to Electoral College Votes  via @BreitbartNews,6534,"Washington, DC",2021-01-03 06:25:02,0.0,0.0,2021-01-03 01:25:02-05:00,2021-01-03
0,1345723944654024706,realDonaldTrump,"Republicans in Georgia must be careful of the political corruption in Fulton County, which is rampant. The Governor, @BrianKempGA, and his puppet Lt. Governor, @GeoffDuncanGA, have done less than nothing. They are a disgrace to the great people of Georgia!",246,"Washington, DC",2021-01-03 13:29:25,0.18333333333333335,0.4791666666666667,2021-01-03 08:29:25-05:00,2021-01-03
1,1345720107255926784,realDonaldTrump,"The number of cases and deaths of the China Virus is far exaggerated in the United States because of @CDCgov’s ridiculous method of determination compared to other countries, many of whom report, purposely, very inaccurately and low. “When in doubt, call it Covid.” Fake News!",6441,"Washington, DC",2021-01-03 13:14:10,-0.09791666666666668,0.684375,2021-01-03 08:14:10-05:00,2021-01-03
2,1345717942978293762,realDonaldTrump,The vaccines are being delivered to the states by the Federal Government far faster than they can be administered!,4395,"Washington, DC",2021-01-03 13:05:34,0.125,1.0,2021-01-03 08:05:34-05:00,2021-01-03
0,1345731043861659650,realDonaldTrump,"I spoke to Secretary of State Brad Raffensperger yesterday about Fulton County and voter fraud in Georgia. He was unwilling, or unable, to answer questions such as the “ballots under table” scam, ballot destruction, out of state “voters”, dead voters, and more. He has no clue!",9315,"Washington, DC",2021-01-03 13:57:37,-0.01874999999999999,0.475,2021-01-03 08:57:37-05:00,2021-01-03
0,1345749709592342530,realDonaldTrump,"Something how Dr. Fauci is revered by the LameStream Media as such a great professional, having done, they say, such an incredible job, yet he works for me and the Trump Administration, and I am in no way given any credit for my work. Gee, could this just be more Fake News?",3698,"Washington, DC",2021-01-03 15:11:48,0.2571428571428571,0.6071428571428571,2021-01-03 10:11:48-05:00,2021-01-03
1,1345736811906273282,realDonaldTrump,"“Georgia election data, just revealed, shows that over 17,000 votes illegally flipped from Trump to Biden.” @OANN  This alone (there are many other irregularities) is enough to easily “swing Georgia to Trump”. #StopTheSteal  @HawleyMO @SenTedCruz @Jim_Jordan",16808,"Washington, DC",2021-01-03 14:20:33,0.06166666666666667,0.5416666666666667,2021-01-03 09:20:33-05:00,2021-01-03
0,1345778965064130563,realDonaldTrump,Trump Speaks to State Legislators on Call About Decertifying Election  via @BreitbartNews,8910,"Washington, DC",2021-01-03 17:08:03,0.0,0.0,2021-01-03 12:08:03-05:00,2021-01-03
2,1345753534168506370,realDonaldTrump,I will be there. Historic day! ,20834,"Washington, DC",2021-01-03 15:27:00,0.0,0.0,2021-01-03 10:27:00-05:00,2021-01-03
3,1345753039165124610,realDonaldTrump,Great! ,8500,"Washington, DC",2021-01-03 15:25:02,1.0,0.75,2021-01-03 10:25:02-05:00,2021-01-03
0,1345798206471475204,realDonaldTrump,....@SenTedCruz @HawleyMO @Jim_Jordan @senatemajldr @GOPLeader &amp; THE WORLD!,3067,"Washington, DC",2021-01-03 18:24:30,0.0,0.0,2021-01-03 13:24:30-05:00,2021-01-03
1,1345798202650460162,realDonaldTrump,"The Swing States did not even come close to following the dictates of their State Legislatures. These States  “election laws” were made up by local judges &amp; politicians, not by their Legislatures, &amp; are therefore, before even getting to irregularities &amp; fraud, UNCONSTITUTIONAL!",8260,"Washington, DC",2021-01-03 18:24:29,0.0,0.05,2021-01-03 13:24:29-05:00,2021-01-03
0,1345803569438597121,realDonaldTrump,"Sorry, but the number of votes in the Swing States that we are talking about is VERY LARGE and totally OUTCOME DETERMINATIVE! Only the Democrats and some RINO’S would dare dispute this - even though they know it is true!",18364,"Washington, DC",2021-01-03 18:45:49,0.04321428571428572,0.7914285714285714,2021-01-03 13:45:49-05:00,2021-01-03
0,1346112444108836864,realDonaldTrump,"“We’ve seen in the last few months, unprecedented amounts of Voter Fraud.” @SenTedCruz  True!",4727,"Washington, DC",2021-01-04 15:13:10,0.20937499999999998,0.4291666666666667,2021-01-04 10:13:10-05:00,2021-01-04
1,1346110956078817280,realDonaldTrump,"How can you certify an election when the numbers being certified are verifiably WRONG. You will see the real numbers tonight during my speech, but especially on JANUARY 6th. @SenTomCotton Republicans have pluses &amp; minuses, but one thing is sure, THEY NEVER FORGET!",9078,"Washington, DC",2021-01-04 15:07:16,0.08125,0.7722222222222223,2021-01-04 10:07:16-05:00,2021-01-04
0,1346120645613150208,realDonaldTrump,"The “Surrender Caucus” within the Republican Party will go down in infamy as weak and ineffective “guardians” of our Nation, who were willing to accept the certification of fraudulent presidential numbers!",18907,"Washington, DC",2021-01-04 15:45:46,-0.07268518518518519,0.5546296296296297,2021-01-04 10:45:46-05:00,2021-01-04
1,1346115128719245313,realDonaldTrump,"“We are not acting to thwart the Democratic process, we are acting to protect it.” @SenRonJohnson",22236,"Washington, DC",2021-01-04 15:23:50,0.0,0.0,2021-01-04 10:23:50-05:00,2021-01-04
0,1346239227827265537,realDonaldTrump,Heading to Georgia now. See you soon!,22132,"Washington, DC",2021-01-04 23:36:58,0.0,0.0,2021-01-04 18:36:58-05:00,2021-01-04
0,1346271579664220160,realDonaldTrump,"On my way, see you soon! ",13007,"Washington, DC",2021-01-05 01:45:31,0.0,0.0,2021-01-04 20:45:31-05:00,2021-01-04
0,1346472111603216385,realDonaldTrump,"Georgia, get out and VOTE for two great Senators, @KLoeffler and @sendavidperdue. So important to do so!",8662,"Washington, DC",2021-01-05 15:02:22,0.65,0.875,2021-01-05 10:02:22-05:00,2021-01-05
1,1346469204740902915,realDonaldTrump,"Pleased to announce that @KLoeffler &amp; @sendavidperdue have just joined our great #StopTheSteal group of Senators. They will fight the ridiculous Electoral College Certification of Biden. How do you certify numbers that have now proven to be wrong and, in many cases, fraudulent!",12648,"Washington, DC",2021-01-05 14:50:49,0.21833333333333335,0.8300000000000001,2021-01-05 09:50:49-05:00,2021-01-05
0,1346488314157797389,realDonaldTrump,The Vice President has the power to reject fraudulently chosen electors.,24961,"Washington, DC",2021-01-05 16:06:45,0.0,0.0,2021-01-05 11:06:45-05:00,2021-01-05
1,1346478482105069568,realDonaldTrump,See you in D.C. ,12035,"Washington, DC",2021-01-05 15:27:41,0.0,0.0,2021-01-05 10:27:41-05:00,2021-01-05
0,1346538317807034373,realDonaldTrump,GEORGIA! Get out today and VOTE for @KLoeffler and @Perduesenate! ,4109,"Washington, DC",2021-01-05 19:25:27,0.0,0.0,2021-01-05 14:25:27-05:00,2021-01-05
1,1346521447649390606,realDonaldTrump,"Reports are coming out of the 12th Congressional District of Georgia that Dominion Machines are not working in certain Republican Strongholds for over an hour. Ballots are being left in lock boxes, hopefully they count them. Thank you Congressman @RickAllen!",26300,"Washington, DC",2021-01-05 18:18:24,0.10714285714285714,0.2857142857142857,2021-01-05 13:18:24-05:00,2021-01-05
0,1346580318745206785,realDonaldTrump,"I hope the Democrats, and even more importantly, the weak and ineffective RINO section of the Republican Party, are looking at the thousands of people pouring into D.C. They won’t stand for a landslide election victory to be stolen. @senatemajldr @JohnCornyn @SenJohnThune",10420,"Washington, DC",2021-01-05 22:12:20,0.17500000000000002,0.7083333333333334,2021-01-05 17:12:20-05:00,2021-01-05
0,1346588064026685443,realDonaldTrump,I will be speaking at the SAVE AMERICA RALLY tomorrow on the Ellipse at 11AM Eastern. Arrive early — doors open at 7AM Eastern. BIG CROWDS! ,18747,"Washington, DC",2021-01-05 22:43:07,0.03333333333333333,0.3,2021-01-05 17:43:07-05:00,2021-01-05
1,1346583537256976385,realDonaldTrump,"Antifa is a Terrorist Organization, stay out of Washington. Law enforcement is watching you very closely! @DeptofDefense @TheJusticeDept @DHSgov @DHS_Wolf @SecBernhardt @SecretService @FBI",28937,"Washington, DC",2021-01-05 22:25:08,0.25,0.3,2021-01-05 17:25:08-05:00,2021-01-05
0,1346659909492998146,realDonaldTrump,Looks like they are setting up a big “voter dump” against the Republican candidates. Waiting to see how many votes they need?,12146,"Washington, DC",2021-01-06 03:28:36,0.25,0.3,2021-01-05 22:28:36-05:00,2021-01-05
0,1346698217304584192,realDonaldTrump,"If Vice President @Mike_Pence comes through for us, we will win the Presidency. Many States want to decertify the mistake they made in certifying incorrect &amp; even fraudulent numbers in a process  NOT approved by their State Legislatures (which it must be). Mike can send it back!",14370,"Washington, DC",2021-01-06 06:00:50,0.43333333333333335,0.3,2021-01-06 01:00:50-05:00,2021-01-06
1,1346693906990305280,realDonaldTrump,Get smart Republicans. FIGHT! ,8617,"Washington, DC",2021-01-06 05:43:42,0.26785714285714285,0.6428571428571429,2021-01-06 00:43:42-05:00,2021-01-06
2,1346685023861272580,realDonaldTrump,Just happened to have found another 4000 ballots from Fulton County. Here we go!,28745,"Washington, DC",2021-01-06 05:08:24,0.0,0.0,2021-01-06 00:08:24-05:00,2021-01-06
0,1346809349214248962,realDonaldTrump,"THE REPUBLICAN PARTY AND, MORE IMPORTANTLY, OUR COUNTRY, NEEDS THE PRESIDENCY MORE THAN EVER BEFORE - THE POWER OF THE VETO. STAY STRONG!",10997,"Washington, DC",2021-01-06 13:22:26,0.4854166666666666,0.6833333333333333,2021-01-06 08:22:26-05:00,2021-01-06
0,1346822958006886400,realDonaldTrump,Even Mexico uses Voter I.D.,7993,"Washington, DC",2021-01-06 14:16:30,0.0,0.0,2021-01-06 09:16:30-05:00,2021-01-06
0,1346845109736845318,realDonaldTrump,These scoundrels are only toying with the @sendavidperdue (a great guy) vote. Just didn’t want to announce quite yet. They’ve got as many ballots as are necessary. Rigged Election!,24983,"Washington, DC",2021-01-06 15:44:31,0.325,0.8125,2021-01-06 10:44:31-05:00,2021-01-06
0,1346900434540240897,realDonaldTrump,"Mike Pence didn’t have the courage to do what should have been done to protect our Country and our Constitution, giving States a chance to certify a corrected set of facts, not the fraudulent or inaccurate ones which they were asked to previously certify. USA demands the truth!",26190,"Washington, DC",2021-01-06 19:24:22,-0.20833333333333331,0.16666666666666666,2021-01-06 14:24:22-05:00,2021-01-06
0,1346912780700577792,realDonaldTrump,"I am asking for everyone at the U.S. Capitol to remain peaceful. No violence! Remember, WE are the Party of Law &amp; Order – respect the Law and our great men and women in Blue. Thank you!",35502,"Washington, DC",2021-01-06 20:13:26,0.37083333333333335,0.45,2021-01-06 15:13:26-05:00,2021-01-06
